cut_id,movie_id,shot_left_idx,shot_right_idx,y,v15_score,logistic_score,raw_dino_cosine_score,hsv_score,clip_score,cos_sim,left_img0_path,left_img1_path,left_img2_path,right_img0_path,right_img1_path,right_img2_path
tt0114746_0280,tt0114746,280,281,0,0.99415094,0.9861637353232733,0.97431004,0.7562576045396423,0.5022571682929993,0.02568996,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0280_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0280_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0280_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0281_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0281_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0281_img_2.jpg
tt0088247_0387,tt0088247,387,388,0,0.99385816,0.9734689768383545,0.9968312,0.6501973001929063,0.46608710289001465,0.0031688213,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088247/shot_0387_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088247/shot_0387_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088247/shot_0387_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088247/shot_0388_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088247/shot_0388_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088247/shot_0388_img_2.jpg
tt0822832_0985,tt0822832,985,986,0,0.99385613,0.9672687268403326,0.9461042,0.7683532964958126,0.41624778509140015,0.05389577,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0822832/shot_0985_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0822832/shot_0985_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0822832/shot_0985_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0822832/shot_0986_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0822832/shot_0986_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0822832/shot_0986_img_2.jpg
tt0253474_0936,tt0253474,936,937,0,0.99376124,0.984720131418895,0.927129,0.7258036899820814,0.44137048721313477,0.07287103,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0936_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0936_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0936_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0937_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0937_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0937_img_2.jpg
tt0976051_0017,tt0976051,17,18,0,0.9928235,0.9686629217748693,0.9938141,0.5528767311869449,0.23461157083511353,0.0061858892,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0017_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0017_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0017_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0018_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0018_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0018_img_2.jpg
tt0137523_1753,tt0137523,1753,1754,0,0.9927967,0.980246036820422,0.99968547,0.5173877662339974,0.2789214849472046,0.0003145337,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1753_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1753_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1753_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1754_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1754_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1754_img_2.jpg
tt0178868_0232,tt0178868,232,233,0,0.9925653,0.9778055254898339,0.9863286,0.9591275253655286,0.3775404691696167,0.013671398,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0232_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0232_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0232_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0233_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0233_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0233_img_2.jpg
tt0119488_1504,tt0119488,1504,1505,0,0.9925168,0.9606475138726395,0.91967195,0.37629272889807264,0.3325727581977844,0.08032805,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0119488/shot_1504_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0119488/shot_1504_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0119488/shot_1504_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0119488/shot_1505_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0119488/shot_1505_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0119488/shot_1505_img_2.jpg
tt0409459_0026,tt0409459,26,27,0,0.9922931,0.9750132926620326,1.0264819,0.40990261502506925,0.44467276334762573,-0.026481867,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0026_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0026_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0026_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0027_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0027_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0027_img_2.jpg
tt0253474_0947,tt0253474,947,948,0,0.9922752,0.8722370533813757,0.92619073,0.8151224192165212,0.4491271376609802,0.073809266,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0947_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0947_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0947_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0948_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0948_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0948_img_2.jpg
tt0120382_1017,tt0120382,1017,1018,0,0.9921182,0.9007103890571012,0.9658051,0.5344578507877031,0.41637158393859863,0.034194887,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120382/shot_1017_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120382/shot_1017_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120382/shot_1017_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120382/shot_1018_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120382/shot_1018_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120382/shot_1018_img_2.jpg
tt0114746_1098,tt0114746,1098,1099,0,0.99206597,0.7843663313833532,0.71662486,0.6205875861204178,0.45454496145248413,0.28337514,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1098_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1098_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1098_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1099_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1099_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1099_img_2.jpg
tt1119646_0018,tt1119646,18,19,0,0.9918058,0.7140458232293593,0.77412695,0.3679147150370349,0.3941580653190613,0.22587305,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_0018_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_0018_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_0018_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_0019_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_0019_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_0019_img_2.jpg
tt0253474_1147,tt0253474,1147,1148,0,0.9916809,0.8730193641114357,0.85348296,0.7442427726457965,0.2458956241607666,0.14651704,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_1147_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_1147_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_1147_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_1148_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_1148_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_1148_img_2.jpg
tt0780571_0787,tt0780571,787,788,0,0.99167025,0.9595440087269281,0.90899485,0.5848611278442734,0.32412922382354736,0.09100515,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0780571/shot_0787_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0780571/shot_0787_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0780571/shot_0787_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0780571/shot_0788_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0780571/shot_0788_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0780571/shot_0788_img_2.jpg
tt0116922_0142,tt0116922,142,143,0,0.99139214,0.9748592682582136,0.92776155,0.6768024467513489,0.4160120487213135,0.072238445,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0142_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0142_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0142_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0143_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0143_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0143_img_2.jpg
tt0114746_0849,tt0114746,849,850,0,0.9905495,0.9777094236395583,0.93542206,0.47710277190344846,0.30503517389297485,0.06457794,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0849_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0849_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0849_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0850_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0850_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_0850_img_2.jpg
tt0075314_0786,tt0075314,786,787,0,0.9902919,0.9867409007320835,1.0130814,0.41010232303001726,0.3906877040863037,-0.013081431,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0075314/shot_0786_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0075314/shot_0786_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0075314/shot_0786_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0075314/shot_0787_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0075314/shot_0787_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0075314/shot_0787_img_2.jpg
tt0088944_1050,tt0088944,1050,1051,0,0.98980534,0.9188003280682564,0.8281701,0.369343184007536,0.21707594394683838,0.17182988,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1050_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1050_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1050_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1051_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1051_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1051_img_2.jpg
tt1119646_1180,tt1119646,1180,1181,0,0.9894991,0.9279927411261527,0.85465837,0.6019958051252701,0.465293288230896,0.14534163,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_1180_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_1180_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_1180_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_1181_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_1181_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1119646/shot_1181_img_2.jpg
tt0120689_0925,tt0120689,925,926,0,0.9890942,0.9851368403609438,1.0269781,0.4266657307703376,0.34500372409820557,-0.026978135,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120689/shot_0925_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120689/shot_0925_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120689/shot_0925_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120689/shot_0926_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120689/shot_0926_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0120689/shot_0926_img_2.jpg
tt1038919_1984,tt1038919,1984,1985,0,0.9888263,0.8574819982982778,0.8406029,0.47699780076754084,0.25930076837539673,0.15939713,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1038919/shot_1984_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1038919/shot_1984_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1038919/shot_1984_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1038919/shot_1985_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1038919/shot_1985_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1038919/shot_1985_img_2.jpg
tt1375666_0241,tt1375666,241,242,0,0.98848444,0.928956240740746,0.99726903,0.4506164033526177,0.3990262746810913,0.0027309656,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_0241_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_0241_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_0241_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_0242_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_0242_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_0242_img_2.jpg
tt0379786_0970,tt0379786,970,971,0,0.98837703,0.9673866943543841,1.0246805,0.5484053483172819,0.3602086305618286,-0.024680495,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0379786/shot_0970_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0379786/shot_0970_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0379786/shot_0970_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0379786/shot_0971_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0379786/shot_0971_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0379786/shot_0971_img_2.jpg
tt0217505_1474,tt0217505,1474,1475,0,0.98803025,0.9223759175250689,0.7113044,0.3071362206802675,0.25497347116470337,0.28869557,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_1474_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_1474_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_1474_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_1475_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_1475_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_1475_img_2.jpg
tt0114746_1097,tt0114746,1097,1098,0,0.98764473,0.6738909602616382,0.69578195,0.6559155255758438,0.48809683322906494,0.30421805,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1097_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1097_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1097_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1098_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1098_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0114746/shot_1098_img_2.jpg
tt0137523_1724,tt0137523,1724,1725,0,0.9874105,0.8753683937689073,1.0353258,0.9665956016237192,0.3049446940422058,-0.035325766,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1724_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1724_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1724_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1725_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1725_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1725_img_2.jpg
tt0088944_1537,tt0088944,1537,1538,0,0.9870328,0.9438171960870061,0.9165956,0.7345165044070836,0.24019473791122437,0.08340442,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1537_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1537_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1537_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1538_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1538_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0088944/shot_1538_img_2.jpg
tt0253474_0856,tt0253474,856,857,0,0.9870301,0.9604317725565334,0.93612885,0.7416769964838748,0.34608668088912964,0.063871145,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0856_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0856_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0856_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0857_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0857_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0253474/shot_0857_img_2.jpg
