cut_id,movie_id,shot_left_idx,shot_right_idx,y,v15_score,logistic_score,raw_dino_cosine_score,hsv_score,clip_score,cos_sim,left_img0_path,left_img1_path,left_img2_path,right_img0_path,right_img1_path,right_img2_path
tt0068646_0258,tt0068646,258,259,1,0.0030432455,0.04319383080772367,0.25439906,0.06560399442100837,0.05802077054977417,0.74560094,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0068646/shot_0258_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0068646/shot_0258_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0068646/shot_0258_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0068646/shot_0259_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0068646/shot_0259_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0068646/shot_0259_img_2.jpg
tt0113277_0670,tt0113277,670,671,1,0.0034903204,0.012439817892203232,0.34278268,0.13055919594735932,0.3070910573005676,0.6572173,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_0670_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_0670_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_0670_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_0671_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_0671_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_0671_img_2.jpg
tt0172495_0339,tt0172495,339,340,1,0.0036271974,0.014833228107075404,0.549632,0.469284069187069,0.2819976806640625,0.450368,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0172495/shot_0339_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0172495/shot_0339_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0172495/shot_0339_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0172495/shot_0340_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0172495/shot_0340_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0172495/shot_0340_img_2.jpg
tt0440963_1075,tt0440963,1075,1076,1,0.003857598,0.028423978989930872,0.67997164,0.6533468603702914,0.29454487562179565,0.32002836,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_1075_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_1075_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_1075_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_1076_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_1076_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_1076_img_2.jpg
tt0976051_0963,tt0976051,963,964,1,0.0040006656,0.05363275466188489,0.38143885,0.7377025001667162,0.31669557094573975,0.61856115,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0963_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0963_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0963_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0964_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0964_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0976051/shot_0964_img_2.jpg
tt0178868_0426,tt0178868,426,427,1,0.004921765,0.026867169198942022,0.4184534,0.6211523739545904,0.2042529582977295,0.5815466,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0426_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0426_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0426_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0427_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0427_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0427_img_2.jpg
tt0409459_0189,tt0409459,189,190,1,0.0057472293,0.031766721385922986,0.27594978,0.024446207636899517,0.13624846935272217,0.7240502,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0189_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0189_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0189_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0190_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0190_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0409459/shot_0190_img_2.jpg
tt0112573_2324,tt0112573,2324,2325,1,0.005752016,0.009128792528802838,0.5664768,0.632202922138441,0.33775198459625244,0.43352318,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2324_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2324_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2324_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2325_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2325_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2325_img_2.jpg
tt0112573_2369,tt0112573,2369,2370,1,0.006310294,0.030131664808085008,0.5712856,0.6113357337860601,0.21703261137008667,0.4287144,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2369_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2369_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2369_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2370_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2370_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2370_img_2.jpg
tt0117060_0393,tt0117060,393,394,1,0.0064098462,0.03489210990938566,0.48748952,0.39804579482620017,0.3035433292388916,0.5125105,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0393_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0393_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0393_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0394_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0394_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0394_img_2.jpg
tt0440963_2020,tt0440963,2020,2021,1,0.007531446,0.012636748009052463,0.42575592,0.554340957655247,0.23166292905807495,0.5742441,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2020_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2020_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2020_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2021_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2021_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2021_img_2.jpg
tt0117060_0073,tt0117060,73,74,1,0.008476386,0.012201911423703709,0.45415324,0.49729538505484233,0.12998461723327637,0.54584676,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0073_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0073_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0073_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0074_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0074_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0117060/shot_0074_img_2.jpg
tt0137523_1628,tt0137523,1628,1629,1,0.00916133,0.09515861030124241,0.41859394,0.31263792974731197,0.21123743057250977,0.58140606,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1628_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1628_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1628_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1629_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1629_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0137523/shot_1629_img_2.jpg
tt0099423_2006,tt0099423,2006,2007,1,0.009627381,0.020184106206019396,0.39311343,0.6445411236620178,0.18413013219833374,0.60688657,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0099423/shot_2006_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0099423/shot_2006_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0099423/shot_2006_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0099423/shot_2007_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0099423/shot_2007_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0099423/shot_2007_img_2.jpg
tt0190332_0380,tt0190332,380,381,1,0.00991691,0.01138245547679157,0.4696535,0.24703145852943897,0.2262585163116455,0.5303465,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0190332/shot_0380_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0190332/shot_0380_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0190332/shot_0380_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0190332/shot_0381_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0190332/shot_0381_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0190332/shot_0381_img_2.jpg
tt0440963_2021,tt0440963,2021,2022,1,0.010197078,0.047945724392153,0.4534394,0.5818178149445086,0.23275083303451538,0.5465606,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2021_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2021_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2021_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2022_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2022_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0440963/shot_2022_img_2.jpg
tt0113277_1724,tt0113277,1724,1725,1,0.010503409,0.023057306920634235,0.38175744,0.6461274389466045,0.27610236406326294,0.61824256,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_1724_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_1724_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_1724_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_1725_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_1725_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0113277/shot_1725_img_2.jpg
tt0112573_2350,tt0112573,2350,2351,1,0.010760137,0.010012451756947514,0.19189137,0.020330547859733095,0.05234098434448242,0.8081086,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2350_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2350_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2350_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2351_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2351_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2351_img_2.jpg
tt0217505_0318,tt0217505,318,319,1,0.010928063,0.037467990734881176,0.39164686,0.26564389032972974,0.35629355907440186,0.60835314,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_0318_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_0318_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_0318_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_0319_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_0319_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0217505/shot_0319_img_2.jpg
tt0443272_0759,tt0443272,759,760,1,0.0110240625,0.05353667994665431,0.566412,0.2628663726460066,0.2409045696258545,0.43358803,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0443272/shot_0759_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0443272/shot_0759_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0443272/shot_0759_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0443272/shot_0760_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0443272/shot_0760_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0443272/shot_0760_img_2.jpg
tt0112573_2243,tt0112573,2243,2244,1,0.011667947,0.034051927829584626,0.4550972,0.52717708365035,0.2607154846191406,0.5449028,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2243_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2243_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2243_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2244_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2244_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_2244_img_2.jpg
tt1707386_1861,tt1707386,1861,1862,1,0.011946697,0.09585374922458284,0.44285876,0.45494120356791046,0.28064805269241333,0.55714124,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1707386/shot_1861_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1707386/shot_1861_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1707386/shot_1861_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1707386/shot_1862_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1707386/shot_1862_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1707386/shot_1862_img_2.jpg
tt0116282_0051,tt0116282,51,52,1,0.012038361,0.08342858613762723,0.64784825,0.2473117750827028,0.26779675483703613,0.35215175,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116282/shot_0051_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116282/shot_0051_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116282/shot_0051_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116282/shot_0052_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116282/shot_0052_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116282/shot_0052_img_2.jpg
tt0163025_0094,tt0163025,94,95,1,0.012336083,0.07527841764277599,0.617666,0.3016227346402973,0.349662721157074,0.382334,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0163025/shot_0094_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0163025/shot_0094_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0163025/shot_0094_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0163025/shot_0095_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0163025/shot_0095_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0163025/shot_0095_img_2.jpg
tt0112573_0512,tt0112573,512,513,1,0.013147502,0.007555758282007056,0.3953032,0.9398243311031533,0.17778640985488892,0.6046968,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_0512_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_0512_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_0512_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_0513_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_0513_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0112573/shot_0513_img_2.jpg
tt1375666_2331,tt1375666,2331,2332,1,0.014016715,0.05764577221331569,0.5257466,0.8448396810137915,0.23137909173965454,0.47425342,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_2331_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_2331_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_2331_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_2332_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_2332_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1375666/shot_2332_img_2.jpg
tt0116922_0546,tt0116922,546,547,1,0.014020154,0.05619879048696343,0.4211023,0.5581033844590657,0.23123013973236084,0.5788977,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0546_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0546_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0546_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0547_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0547_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0116922/shot_0547_img_2.jpg
tt1205489_1103,tt1205489,1103,1104,1,0.014345173,0.06603098887172591,0.41570115,0.2194737888549677,0.1681399941444397,0.58429885,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1205489/shot_1103_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1205489/shot_1103_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1205489/shot_1103_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1205489/shot_1104_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1205489/shot_1104_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt1205489/shot_1104_img_2.jpg
tt0178868_0409,tt0178868,409,410,1,0.015340804,0.025035875465104676,0.43880212,0.48647959134418806,0.22261959314346313,0.5611979,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0409_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0409_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0409_img_2.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0410_img_0.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0410_img_1.jpg,/mnt/disks/splice-data/datasets/movienet/240P_frames/tt0178868/shot_0410_img_2.jpg
